Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL3813831,,None,465.74,0,3.9,13,COCCOc1nc(-c2ccc(Br)cc2)n(-c2ccc(NC(=O)CCl)cc2)n1,IC50,'=',1500,nM,5.82,,,UO_0000065,12.5,0.28,1.92,7.44,0,CHEMBL3816058,Inhibition of recombinant Malt1 (unknown origin) at 10 to 1000 uM preincubated for 1 hr followed by (S)-1-((6-(4-(4-(5,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4129874,,None,364.82,0,4.47,4,O=C(Nc1ccc(F)c(Cl)c1)C1CCN(Cc2ccc(F)cc2)CC1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL4122924,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg'Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,100
CHEMBL4129874,,None,364.82,0,4.47,4,O=C(Nc1ccc(F)c(Cl)c1)C1CCN(Cc2ccc(F)cc2)CC1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL4122925,Inhibition of cIAP2 fused MALT1 (unknown origin) expressed in HEK293 cells assessed as suppression of NF-kB activation after 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,
CHEMBL4127369,,None,369.23,0,3.78,10,O=C(Nc1ccc(F)c(Cl)c1)C1CCN(c2nccnc2Cl)CC1,IC50,'=',100,nM,7,,,UO_0000065,18.96,0.4,3.22,12.04,0,CHEMBL4122924,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg'Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.1
CHEMBL4127519,,None,350.25,0,4.24,13,O=C(Nc1cccc(Cl)c1)C1CCN(c2ncccc2Cl)CC1,IC50,'=',210,nM,6.68,,,UO_0000065,19.07,0.4,2.44,14.76,0,CHEMBL4122924,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg'Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.21
CHEMBL4127375,,None,381.26,0,3.65,14,COc1ncc(NC(=O)C2CCN(c3ncccc3Cl)CC2)cc1Cl,IC50,'=',190,nM,6.72,,,UO_0000065,17.63,0.37,3.07,9.98,0,CHEMBL4122925,Inhibition of cIAP2 fused MALT1 (unknown origin) expressed in HEK293 cells assessed as suppression of NF-kB activation after 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.19
CHEMBL4127958,,None,332.81,0,4.33,2,O=C(Nc1ccc(F)c(Cl)c1)C1CCN(c2ccccc2)CC1,IC50,'=',820,nM,6.09,,,UO_0000065,18.29,0.36,1.76,18.82,0,CHEMBL4122924,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg'Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.82
CHEMBL4783451,,None,358.79,0,2.87,5,CC(C)c1ncncc1NC(=O)Nc1cnc(-n2nccn2)c(Cl)c1,IC50,'=',1980,nM,5.7,,,UO_0000065,15.9,0.31,2.83,5.16,0,CHEMBL4667669,Inhibition of MALT1 (unknown origin) by Glosensor reporter gene assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4665658,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,INHIBITOR,,1.98
CHEMBL4740000,,None,435.88,0,4.39,19,COc1ccc2ncc(NC(=O)Nc3cnc(-n4nccn4)c(Cl)c3)c(C3CC3)c2c1,IC50,'=',13,nM,7.89,,,UO_0000065,18.09,0.35,3.5,7.38,0,CHEMBL4667669,Inhibition of MALT1 (unknown origin) by Glosensor reporter gene assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4665658,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,INHIBITOR,,0.013
CHEMBL3806155,,None,481.83,0,3.73,1,CO[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(C(F)(F)F)c2)cnc2cc(Cl)nn12,IC50,'=',0.023,nM,10.64,,,UO_0000065,22.08,0.44,6.91,8.57,0,CHEMBL3807231,Inhibition of MALT1 (unknown origin) expressed in human Jurkat Clone K22 29Q_H23 cells assessed as IL2 production preincubated for 30 mins followed by PMA stimulation for 5.5 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3804826,1,Scientific Literature,ACS Med Chem Lett,2016,CHEMBL3307526,,,,0.023
CHEMBL4126262,,None,312.82,0,3.79,5,CC(C)CN1CCC(C(=O)Nc2ccc(F)c(Cl)c2)CC1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL4122924,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg'Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,100
CHEMBL4786953,,None,430.26,0,3.53,5,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cnc2cc(Cl)nn2c1C1CC1,IC50,'=',5,nM,8.3,,,UO_0000065,19.29,0.39,4.77,7.22,0,CHEMBL4705922,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg^Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,INHIBITOR,,0.005
CHEMBL4746044,,None,414.78,0,4.15,12; MLT-943,CO[C@@H](C)c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12,IC50,'=',800,nM,6.1,,,UO_0000065,14.7,0.3,1.95,6.52,0,CHEMBL4705924,Inhibition of MALT1 in human whole blood assessed as reduction in PMA//anti-CD28 antibody-induced IL2 level pre-incubated for 1 hrs before stimulation with PMA//anti-CD28 antibody by MSD assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 1.0 hr,INHIBITOR,,0.8
CHEMBL4779581,,None,427.83,0,3.7,27,CC(O)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccc(F)cc12,IC50,'=',7,nM,8.15,,,UO_0000065,19.06,0.37,4.45,6.92,0,CHEMBL4667669,Inhibition of MALT1 (unknown origin) by Glosensor reporter gene assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4665658,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,INHIBITOR,,0.007
CHEMBL5091353,,None,473.53,0,3.86,15j,COc1ccc(OC)c(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2cc(OC)c(OC)cc23)c1,IC50,'>',25000,nM,,,,UO_0000065,,,,,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,,,25
CHEMBL5077060,,None,480.35,0,4.92,15o,COC(=O)c1ccc2c(=O)[nH]c3c(C(=O)Nc4cc(Cl)cc(Cl)c4)sc(=S)n3c2c1,IC50,'=',2500,nM,5.6,,,UO_0000065,11.66,0.26,0.68,6.05,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,2.5
CHEMBL479,THIORIDAZINE,4,370.59,1,5.89,Thioridazine,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,IC50,'=',4100,nM,5.39,,,UO_0000065,14.54,0.29,-0.5,83.14,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,4.1
CHEMBL5092692,,None,531.97,2,5.73,20b,COc1ccc(OC)c(NC(=O)c2sc(=S)n(-c3cccc(C(F)(F)F)c3)c2NC(=O)CCl)c1,IC50,'=',3200,nM,5.5,,,UO_0000065,10.33,0.22,-0.24,6.73,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,3.2
CHEMBL5092929,,None,405.86,0,4.62,F1,O=C(Nc1cccc(F)c1)c1sc(=S)n2c1[nH]c(=O)c1ccc(Cl)cc12,IC50,'=',5530,nM,5.26,,,UO_0000065,12.95,0.28,0.64,7.92,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,5.53
CHEMBL5184632,,None,394.43,0,4.34,6,FC(F)(F)c1nccc(N[C@H]2CC[C@@H](Nc3ncnc4sccc34)CC2)n1,IC50,'=',5000,nM,5.3,,,UO_0000065,13.44,0.27,0.96,7.01,0,CHEMBL5144522,Inhibition of human MALT1 assessed as cleavage of substrate using fluorescent labeled Ac-LRSR-Rh110 peptide as substrate incubated for 30 mins followed by substrate addition and measured after 3 to 4 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5143527,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.5 hr,INHIBITOR,,5
CHEMBL5083952,,None,431.47,0,3.98,15d,COc1ccc(OC)c(NC(=O)c2sc(=S)n3c2[nH]c(=O)c2ccc(F)cc23)c1,IC50,'=',17000,nM,4.77,,,UO_0000065,11.05,0.22,0.79,5.62,0,CHEMBL5033310,Inhibition of N-terminal his-tagged GCN4 leucine zipper fused human MALT1 (340-281 residues) expressed in Escherichia coli using Ac-LVSR-AMC as substrate by HTS assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5032510,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,17
CHEMBL3806299,,None,459.34,0,4.45,117,CC(C)c1c(NC(=O)Nc2ccc(-n3cc(CN)cn3)c(Cl)c2)cnc2cc(Cl)nn12,IC50,'=',0.134,nM,9.87,,,UO_0000065,21.49,0.43,5.42,8.57,0,CHEMBL3807231,Inhibition of MALT1 (unknown origin) expressed in human Jurkat Clone K22 29Q_H23 cells assessed as IL2 production preincubated for 30 mins followed by PMA stimulation for 5.5 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3804826,1,Scientific Literature,ACS Med Chem Lett,2016,CHEMBL3307526,,,,0.134
CHEMBL4741853,,None,423.84,0,4.52,17,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cnc2ccc(F)cc2c1C1CC1,IC50,'=',6,nM,8.22,,,UO_0000065,19.4,0.37,3.7,8.42,0,CHEMBL4667669,Inhibition of MALT1 (unknown origin) by Glosensor reporter gene assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4665658,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,INHIBITOR,,0.006
CHEMBL1336903,,None,332.79,0,3.47,1,COc1ccc(NC(=O)NC2COc3ccccc3C2)cc1Cl,IC50,'=',245,nM,6.61,,,UO_0000065,19.86,0.39,3.14,11.09,0,CHEMBL4678245,Allosteric inhibition of human wild-type full-length MALT1 (329 to 824 residues) protease activity using Ac-Leu-Arg-Ser-Arg Rh110-dPro as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,0.245
CHEMBL4125938,,None,455.91,0,3.7,20,Cc1nc(C)n(-c2ccc(NC(=O)C3CCN(c4ncccc4[N+](=O)[O-])CC3)cc2Cl)n1,IC50,'=',184,nM,6.74,,,UO_0000065,14.77,0.29,3.04,5.66,0,CHEMBL4122924,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg'Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.184
CHEMBL4755479,,None,437.89,0,4.39,22,COC(C)(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccccc12,IC50,'=',165,nM,6.78,,,UO_0000065,15.49,0.3,2.39,6.35,0,CHEMBL4667669,Inhibition of MALT1 (unknown origin) by Glosensor reporter gene assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4665658,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,INHIBITOR,,0.165
CHEMBL4591083,,None,438.75,0,4.75,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4591083,,None,438.75,0,4.75,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4784806,,None,398.78,0,4.56,3,CC(C)c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12,IC50,'=',15,nM,7.82,,,UO_0000065,19.62,0.4,3.26,9.29,0,CHEMBL4705922,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg^Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4699655,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,INHIBITOR,,0.015
CHEMBL4128693,,None,358.8,0,3.6,7,N#Cc1cccnc1N1CCC(C(=O)Nc2ccc(F)c(Cl)c2)CC1,IC50,'=',2700,nM,5.57,,,UO_0000065,15.52,0.3,1.97,8.07,0,CHEMBL4122925,Inhibition of cIAP2 fused MALT1 (unknown origin) expressed in HEK293 cells assessed as suppression of NF-kB activation after 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,2.7
CHEMBL4128769,,None,418.29,0,3.22,15,O=C(Nc1cnc(-n2nccn2)c(Cl)c1)C1CCN(c2ncccc2Cl)CC1,IC50,'=',90,nM,7.05,,,UO_0000065,16.84,0.34,3.83,7.93,0,CHEMBL4122925,Inhibition of cIAP2 fused MALT1 (unknown origin) expressed in HEK293 cells assessed as suppression of NF-kB activation after 24 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.09
CHEMBL4128888,,None,398.86,0,2.15,16,Nc1cccnc1N1CCC(C(=O)Nc2cnc(-n3nccn3)c(Cl)c2)CC1,IC50,'=',7,nM,8.15,,,UO_0000065,20.45,0.4,6,7.1,0,CHEMBL4122924,Inhibition of MALT1 (unknown origin) using Ac-Trp-Leu-Arg-Ser-Arg'Cys(PT14)-NH2 as substrate preincubated for 60 mins followed by substrate addition measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.007
CHEMBL4128888,,None,398.86,0,2.15,16,Nc1cccnc1N1CCC(C(=O)Nc2cnc(-n3nccn3)c(Cl)c2)CC1,IC50,'=',80,nM,7.1,,,UO_0000065,17.79,0.35,4.95,6.18,0,CHEMBL4122927,Inhibition of MALT1 in PMA-stimulated human Jurkat T cells assessed as reduction in IL2 level pretreated for 30 mins followed by PMA-stimulation measured after 5.5 hr by bioluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4118176,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,0.08
CHEMBL3814162,,None,404.83,0,3.28,11,COCCOc1nc(-c2ccc(F)cc2)n(-c2ccc(NC(=O)CCl)cc2)n1,IC50,'=',10000,nM,5,,,UO_0000065,12.35,0.24,1.72,6.39,0,CHEMBL3816059,Inhibition of recombinant Malt1 (unknown origin) at 1 to 100 uM preincubated for 1 hr followed by (S)-1-((6-(4-(4-(5,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3814060,,None,433.3,0,4.39,26,C=CC(=O)Nc1ccc(-n2nc(OCCOC)nc2-c2ccc(Cl)c(Cl)c2)cc1,IC50,'=',34000,nM,4.47,,,UO_0000065,10.31,0.21,0.08,5.71,0,CHEMBL3816058,Inhibition of recombinant Malt1 (unknown origin) at 10 to 1000 uM preincubated for 1 hr followed by (S)-1-((6-(4-(4-(5,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3813798,,None,400.87,0,3.45,19,COCCOc1nc(-c2ccc(C)cc2)n(-c2ccc(NC(=O)CCl)cc2)n1,IC50,'=',9000,nM,5.05,,,UO_0000065,12.59,0.25,1.6,6.45,0,CHEMBL3816058,Inhibition of recombinant Malt1 (unknown origin) at 10 to 1000 uM preincubated for 1 hr followed by (S)-1-((6-(4-(4-(5,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3814394,,None,454.84,0,4.16,17,COCCOc1nc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(NC(=O)CCl)cc2)n1,IC50,'=',22000,nM,4.66,,,UO_0000065,10.24,0.21,0.5,5.95,0,CHEMBL3816058,Inhibition of recombinant Malt1 (unknown origin) at 10 to 1000 uM preincubated for 1 hr followed by (S)-1-((6-(4-(4-(5,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3814299,,None,404.83,0,3.28,12,COCCOc1nc(-c2cccc(F)c2)n(-c2ccc(NC(=O)CCl)cc2)n1,IC50,'=',88000,nM,4.06,,,UO_0000065,10.02,0.2,0.78,5.18,0,CHEMBL3816058,Inhibition of recombinant Malt1 (unknown origin) at 10 to 1000 uM preincubated for 1 hr followed by (S)-1-((6-(4-(4-(5,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4855013,,None,325.8,0,3.61,3,CNC(=O)c1cc(-c2ccc(Cl)cc2)n(Cc2ccccc2)n1,IC50,'=',16330,nM,4.79,,,UO_0000065,14.69,0.28,1.18,10.2,0,CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4814035,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,INHIBITOR,,16.33
CHEMBL4871514,,None,389.29,0,3.8,32,CNCCNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,IC50,'=',800,nM,6.1,,,UO_0000065,15.66,0.32,2.3,10.34,0,CHEMBL4818044,Inhibition of MALT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4814035,1,Scientific Literature,Bioorg Med Chem Lett,2021,None,,INHIBITOR,,0.8
CHEMBL4742888,,None,366.85,0,4.33,8,COc1ccc(NC(=O)NC2CSc3ccc(F)cc3C2)cc1Cl,IC50,'=',145,nM,6.84,,,UO_0000065,18.64,0.39,2.51,13.58,0,CHEMBL4678245,Allosteric inhibition of human wild-type full-length MALT1 (329 to 824 residues) protease activity using Ac-Leu-Arg-Ser-Arg Rh110-dPro as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,0.145
CHEMBL4756051,,None,331.8,0,3.93,9,COc1ccc(NC(=O)CC2COc3ccccc3C2)cc1Cl,IC50,'=',1000,nM,6,,,UO_0000065,18.08,0.36,2.07,12.62,0,CHEMBL4678245,Allosteric inhibition of human wild-type full-length MALT1 (329 to 824 residues) protease activity using Ac-Leu-Arg-Ser-Arg Rh110-dPro as substrate preincubated for 60 mins followed by substrate addition and measured after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3632452,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4673331,1,Scientific Literature,J Med Chem,2020,None,TIME = 2.0 hr,NEGATIVE ALLOSTERIC MODULATOR,,1
